,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,renovated,zipcode,lat,long,sqft_living15,sqft_lot15,average_room_size,floor_area_ratio,bedroom_bathroom_ratio,Seattle_dist_km,Redmond_dist_km,Redmond_Seattle_total_dist,population,land_area,pop_density,water_area,income,nearby_schools
238,1100000.0,2,2.5,2570,9470,2.0,NO,NONE,Average,9 Better,2570,0.0,2006,0.0,98033,47.6548,-122.19,2570,10663,571.1111111111111,0.2713833157338965,1.25,11.878426252468314,5.219484203184426,17.09791045565274,35020,9.29,3769.644779332616,1.71,178084.9708,15
239,1040000.0,2,3.5,3900,8391,2.0,NO,NONE,Average,10 Very Good,3900,0.0,2006,0.0,98033,47.6979,-122.205,3820,12268,709.0909090909091,0.4647836968180193,1.75,13.971212822550166,5.941465477232112,19.91267829978228,35020,9.29,3769.644779332616,1.71,178084.9708,15
240,1790000.0,2,3.75,4360,8504,2.0,NO,EXCELLENT,Average,10 Very Good,3530,1.0,2014,0.0,98033,47.6936,-122.19,2680,9000,758.2608695652174,0.5126999059266227,1.875,14.415143906269133,4.723227179935663,19.138371086204796,35020,9.29,3769.644779332616,1.71,178084.9708,15
241,2230000.0,2,4.25,4700,10800,2.0,NO,FAIR,Average,11 Excellent,3910,1.0,2002,0.0,98033,47.6882,-122.214,2370,7680,752.0,0.4351851851851852,2.125,12.721416960429297,6.32271961645062,19.044136576879914,35020,9.29,3769.644779332616,1.71,178084.9708,15
242,1600000.0,2,3.75,4270,7500,2.0,NO,NONE,Average,10 Very Good,3210,1.0,2014,0.0,98033,47.6845,-122.207,2410,8350,742.6086956521739,0.5693333333333334,1.875,12.796134801234855,5.750406972610114,18.546541773844968,35020,9.29,3769.644779332616,1.71,178084.9708,15
243,1210000.0,2,3.5,3220,8000,2.0,NO,NONE,Average,9 Better,2900,1.0,2008,0.0,98033,47.6834,-122.2,2100,9680,585.4545454545455,0.4025,1.75,13.09638785380171,5.217371688261625,18.313759542063334,35020,9.29,3769.644779332616,1.71,178084.9708,15
244,1480000.0,1,3.25,3700,2264,2.0,NO,NONE,Average,11 Excellent,2280,1.0,1998,0.0,98033,47.6653,-122.205,3930,2567,870.5882352941177,1.6342756183745584,3.25,11.540190236798145,5.787061321758222,17.327251558556366,35020,9.29,3769.644779332616,1.71,178084.9708,15
245,1130000.0,2,3.25,3810,8519,1.0,NO,FAIR,Average,10 Very Good,2680,1.0,2007,0.0,98033,47.699,-122.207,3240,10748,725.7142857142857,0.44723559103181126,1.625,13.96299310935849,6.124579875339496,20.087572984697985,35020,9.29,3769.644779332616,1.71,178084.9708,15
246,1140000.0,2,3.75,4700,11237,2.0,NO,NONE,Average,10 Very Good,2930,1.0,2006,0.0,98033,47.6624,-122.197,3180,13140,817.3913043478261,0.4182611017175403,1.875,11.853699946500134,5.318316639416184,17.172016585916317,35020,9.29,3769.644779332616,1.71,178084.9708,15
247,1280000.0,2,3.5,3530,8126,2.0,NO,NONE,Average,10 Very Good,3530,0.0,2007,0.0,98033,47.6847,-122.2,2660,8126,641.8181818181819,0.434408072852572,1.75,13.193448177624942,5.2318274847330315,18.425275662357976,35020,9.29,3769.644779332616,1.71,178084.9708,15
248,1240000.0,2,3.5,4700,10183,1.0,NO,AVERAGE,Average,11 Excellent,2660,1.0,2002,0.0,98033,47.6728,-122.189,3770,9000,854.5454545454545,0.4615535696749484,1.75,12.999553635516701,4.434597553815243,17.434151189331942,35020,9.29,3769.644779332616,1.71,178084.9708,15
249,1270000.0,2,2.75,3820,8850,2.0,NO,NONE,Average,10 Very Good,3820,0.0,2014,0.0,98033,47.6506,-122.195,2330,12000,804.2105263157895,0.43163841807909603,1.375,11.331095819095696,5.786355654428399,17.117451473524095,35020,9.29,3769.644779332616,1.71,178084.9708,15
250,1400000.0,2,2.75,3870,10046,2.0,NO,NONE,Average,11 Excellent,3870,0.0,2005,0.0,98033,47.6651,-122.191,3560,10046,814.7368421052631,0.3852279514234521,1.375,12.393940229399822,4.793397872772942,17.187338102172763,35020,9.29,3769.644779332616,1.71,178084.9708,15
251,1100000.0,2,3.75,2890,4164,2.0,NO,NONE,Average,9 Better,2240,1.0,2013,0.0,98033,47.676,-122.197,2354,3207,502.60869565217394,0.6940441882804995,1.875,12.73621356743854,4.987253174959948,17.723466742398486,35020,9.29,3769.644779332616,1.71,178084.9708,15
252,1350000.0,2,3.5,4680,12495,2.0,NO,NONE,Average,10 Very Good,3040,1.0,2008,0.0,98033,47.6984,-122.206,3240,10749,850.9090909090909,0.3745498199279712,1.75,13.96261798007614,6.03099006048446,19.9936080405606,35020,9.29,3769.644779332616,1.71,178084.9708,15
253,1020000.0,2,3.5,3770,8501,2.0,NO,NONE,Average,10 Very Good,3770,0.0,2008,0.0,98033,47.6744,-122.196,1520,9660,685.4545454545455,0.4434772379720033,1.75,12.685356760602716,4.929274892229515,17.61463165283223,35020,9.29,3769.644779332616,1.71,178084.9708,15
254,1050000.0,2,3.75,3280,11000,2.0,NO,NONE,Average,10 Very Good,2320,1.0,2008,0.0,98033,47.6855,-122.201,2400,8351,570.4347826086956,0.29818181818181816,1.875,13.198704773064927,5.316898715741735,18.51560348880666,35020,9.29,3769.644779332616,1.71,178084.9708,15
255,1070000.0,1,2.25,3900,14864,1.0,NO,GOOD,Average,8 Good,1950,1.0,1947,0.0,98144,47.5884,-122.291,2580,5184,1200.0,0.2623789020452099,2.25,3.42826359159931,15.705976935835794,19.134240527435104,26430,3.4,7773.529411764706,1.75,85068.099,10
256,2450000.0,2,4.25,4250,6552,2.0,NO,GOOD,Good,10 Very Good,2870,1.0,2008,0.0,98144,47.5747,-122.283,3640,8841,680.0,0.6486568986568987,2.125,4.838955388749593,16.302700043856127,21.14165543260572,26430,3.4,7773.529411764706,1.75,85068.099,10
257,1050000.0,2,2.5,2920,7200,1.0,NO,GOOD,Average,8 Good,1470,1.0,1921,1.0,98144,47.5947,-122.288,3210,6825,648.8888888888889,0.40555555555555556,1.25,3.3296530400047333,15.087661461231397,18.41731450123613,26430,3.4,7773.529411764706,1.75,85068.099,10
258,2250000.0,2,3.5,4440,8125,2.0,NO,GOOD,Very Good,10 Very Good,3140,1.0,1922,0.0,98144,47.5744,-122.283,3990,8505,807.2727272727273,0.5464615384615384,1.75,4.861917539367012,16.326538012328744,21.188455551695757,26430,3.4,7773.529411764706,1.75,85068.099,10
259,1250000.0,2,3.5,3190,6000,1.5,NO,GOOD,Good,9 Better,2410,1.0,1912,0.0,98144,47.5846,-122.29,2840,4000,580.0,0.5316666666666666,1.75,3.7275951428250513,15.925228847925082,19.652823990750132,26430,3.4,7773.529411764706,1.75,85068.099,10
260,1510000.0,2,3.5,3480,7232,2.0,NO,NONE,Average,9 Better,2580,,1926,1.0,98144,47.5859,-122.291,2380,5642,632.7272727272727,0.4811946902654867,1.75,3.58195114286765,15.886518377458364,19.468469520326014,26430,3.4,7773.529411764706,1.75,85068.099,10
261,1400000.0,1,2.5,2550,7200,2.0,NO,AVERAGE,Average,10 Very Good,2550,0.0,1981,1.0,98144,47.5996,-122.288,2030,3500,728.5714285714286,0.3541666666666667,2.5,3.191569150459306,14.753643326959821,17.945212477419126,26430,3.4,7773.529411764706,1.75,85068.099,10
262,1240000.0,2,3.0,3330,6990,1.5,NO,GOOD,Very Good,9 Better,2330,1.0,1928,0.0,98144,47.5886,-122.287,2620,5310,666.0,0.47639484978540775,1.5,3.6761335162974,15.463302605369279,19.13943612166668,26430,3.4,7773.529411764706,1.75,85068.099,10
263,1040000.0,2,1.0,3410,5000,2.0,NO,NONE,Very Good,8 Good,2190,1.0,1910,0.0,98144,47.5807,-122.291,2550,5000,1136.6666666666667,0.682,0.5,3.945407670628397,16.27083854261671,20.216246213245107,26430,3.4,7773.529411764706,1.75,85068.099,10
264,1030000.0,2,3.25,2830,4000,2.0,,NONE,Average,9 Better,1910,1.0,1912,,98144,47.5845,-122.291,2740,4000,539.047619047619,0.7075,1.625,3.6743974020959285,15.98884162881706,19.663239030912987,26430,3.4,7773.529411764706,1.75,85068.099,10
265,1740000.0,2,3.5,4870,7700,2.5,NO,GOOD,Very Good,10 Very Good,3650,1.0,1929,0.0,98144,47.5832,-122.29,3220,7700,885.4545454545455,0.6324675324675325,1.75,3.822406525812985,16.028707003400235,19.851113529213222,26430,3.4,7773.529411764706,1.75,85068.099,10
266,1090000.0,2,2.5,2340,6000,2.0,,NONE,Good,10 Very Good,2340,0.0,1922,0.0,98144,47.5764,-122.287,2350,6000,520.0,0.39,1.25,4.491595346313372,16.381355375108235,20.872950721421606,26430,3.4,7773.529411764706,1.75,85068.099,10
267,1930000.0,2,4.25,4830,8050,2.5,,,Good,11 Excellent,3710,1.0,1914,0.0,98144,47.5789,-122.286,4470,9194,772.8,0.6,2.125,4.358687057722991,16.134045344886317,20.492732402609306,26430,3.4,7773.529411764706,1.75,85068.099,10
268,1220000.0,1,3.25,3030,5600,2.0,NO,AVERAGE,Average,9 Better,2220,1.0,1905,1.0,98144,47.5978,-122.292,2040,6600,712.9411764705883,0.5410714285714285,3.25,2.941552189443542,15.11358878157481,18.055140971018353,26430,3.4,7773.529411764706,1.75,85068.099,10
269,1700000.0,2,2.75,3770,10900,2.0,NO,AVERAGE,Very Good,9 Better,3070,1.0,1924,,98144,47.5849,-122.29,3000,5000,793.6842105263158,0.3458715596330275,1.375,3.707813110292181,15.903165552735526,19.61097866302771,26430,3.4,7773.529411764706,1.75,85068.099,10
270,1250000.0,1,3.0,4610,8400,2.0,NO,AVERAGE,Average,8 Good,2790,1.0,1947,1.0,98144,47.5854,-122.292,2160,5000,1152.5,0.5488095238095239,3.0,3.5542014952128014,15.979597043027214,19.533798538240013,26430,3.4,7773.529411764706,1.75,85068.099,10
271,1400000.0,2,3.25,2980,7000,2.0,NO,GOOD,Average,10 Very Good,2140,1.0,1900,1.0,98144,47.5933,-122.292,2200,4800,567.6190476190476,0.4257142857142857,1.625,3.1076570873432448,15.419242270589418,18.526899357932663,26430,3.4,7773.529411764706,1.75,85068.099,10
272,1460000.0,2,3.25,3840,4800,3.0,NO,GOOD,Average,10 Very Good,2750,1.0,2008,,98144,47.5929,-122.29,2060,4800,731.4285714285714,0.8,1.625,3.2628634017925724,15.329873643722367,18.59273704551494,26430,3.4,7773.529411764706,1.75,85068.099,10
273,1340000.0,2,3.5,3190,5040,2.0,NO,GOOD,Average,10 Very Good,2160,1.0,2003,,98144,47.5928,-122.29,2390,4800,580.0,0.6329365079365079,1.75,3.267305135022378,15.336853712938575,18.604158847960953,26430,3.4,7773.529411764706,1.75,85068.099,10
274,1900000.0,3,4.0,3020,13237,2.0,YES,EXCELLENT,Average,8 Good,2840,1.0,1942,1.0,98144,47.5924,-122.287,3680,12620,431.42857142857144,0.22814837198761048,1.3333333333333333,3.4915467591823774,15.19076144819297,18.682308207375346,26430,3.4,7773.529411764706,1.75,85068.099,10
275,1080000.0,2,2.75,2990,7389,1.5,NO,NONE,Good,8 Good,2090,1.0,1923,0.0,98144,47.5711,-122.284,2510,6157,629.4736842105264,0.40465556908918665,1.375,5.070822606688127,16.64259807814232,21.713420684830446,26430,3.4,7773.529411764706,1.75,85068.099,10
276,1480000.0,2,2.25,3920,7200,2.0,NO,NONE,Average,10 Very Good,3120,1.0,1928,,98144,47.5731,-122.284,3400,7200,922.3529411764706,0.5444444444444444,1.125,4.909899212366985,16.482397926933125,21.39229713930011,26430,3.4,7773.529411764706,1.75,85068.099,10
277,1500000.0,1,3.25,3990,8505,2.0,NO,AVERAGE,Average,9 Better,2870,1.0,1922,1.0,98144,47.5744,-122.283,3640,8505,938.8235294117648,0.4691358024691358,3.25,4.861917539367012,16.326538012328744,21.188455551695757,26430,3.4,7773.529411764706,1.75,85068.099,10
278,1140000.0,2,3.5,3160,4200,2.0,,EXCELLENT,Average,8 Good,2180,1.0,1999,0.0,98144,47.5963,-122.292,2180,5200,574.5454545454545,0.7523809523809524,1.75,2.988652167627571,15.214327658532584,18.202979826160156,26430,3.4,7773.529411764706,1.75,85068.099,10
279,1120000.0,2,3.5,2830,4000,1.5,,NONE,Average,7 Average,1840,1.0,1919,1.0,98144,47.5842,-122.292,2340,4000,514.5454545454545,0.7075,1.75,3.635821076482538,16.067205048631475,19.703026125114015,26430,3.4,7773.529411764706,1.75,85068.099,10
280,1170000.0,1,2.5,2670,5000,2.0,NO,GOOD,Very Good,9 Better,2000,1.0,1942,1.0,98144,47.5855,-122.292,2320,5000,762.8571428571429,0.534,2.5,3.5475415767081215,15.972324986575968,19.51986656328409,26430,3.4,7773.529411764706,1.75,85068.099,10
281,1050000.0,1,2.5,2350,2390,3.0,NO,AVERAGE,Average,10 Very Good,2000,1.0,2007,0.0,98144,47.5999,-122.286,1950,2390,671.4285714285714,0.9832635983263598,2.5,3.333956216969595,14.613948749384932,17.94790496635453,26430,3.4,7773.529411764706,1.75,85068.099,10
282,1900000.0,2,2.5,3070,7830,2.0,NO,AVERAGE,Average,11 Excellent,1970,1.0,2009,0.0,98144,47.593,-122.291,2440,4682,682.2222222222222,0.39208173690932313,1.25,3.1897176447188635,15.381368409233552,18.571086053952417,26430,3.4,7773.529411764706,1.75,85068.099,10
283,2400000.0,2,2.5,3650,8354,1.0,YES,EXCELLENT,Average,9 Better,1830,1.0,2000,0.0,98074,47.6338,-122.072,3120,18841,811.1111111111111,0.43691644721091694,1.25,19.60036015259193,6.697169283419349,26.297529436011278,27690,10.68,2592.696629213483,1.55,180392.2347,11
284,1150000.0,2,3.25,4190,10259,2.0,NO,NONE,Average,11 Excellent,3150,1.0,2000,0.0,98074,47.6332,-122.066,4300,11919,798.0952380952381,0.4084218734769471,1.625,20.03332337921183,7.048029802781202,27.08135318199303,27690,10.68,2592.696629213483,1.55,180392.2347,11
285,1020000.0,1,3.5,2880,11340,1.0,NO,NONE,Average,8 Good,1690,1.0,1980,,98074,47.6113,-122.058,2530,11340,640.0,0.25396825396825395,3.5,20.39644228463635,9.313457144178239,29.709899428814587,27690,10.68,2592.696629213483,1.55,180392.2347,11
286,2000000.0,1,2.5,3490,21064,1.0,YES,EXCELLENT,Average,10 Very Good,2290,1.0,1968,0.0,98074,47.6092,-122.073,1780,15244,997.1428571428571,0.1656855298139005,2.5,19.265648897761253,8.909392449335881,28.175041347097135,27690,10.68,2592.696629213483,1.55,180392.2347,11
287,1080000.0,1,2.5,3720,11610,2.0,NO,NONE,Average,11 Excellent,3720,0.0,1982,,98074,47.636,-122.049,3530,11877,1062.857142857143,0.32041343669250644,2.5,21.340279606270272,7.7786218152709194,29.118901421541192,27690,10.68,2592.696629213483,1.55,180392.2347,11
288,1650000.0,1,2.25,2750,6203,1.0,YES,EXCELLENT,Very Good,7 Average,1620,1.0,1959,0.0,98074,47.6163,-122.068,2570,7009,846.1538461538462,0.44333387070772207,2.25,19.67546379489537,8.429599801858227,28.1050635967536,27690,10.68,2592.696629213483,1.55,180392.2347,11
289,1200000.0,2,3.25,3850,19842,2.0,NO,GOOD,Average,11 Excellent,3180,1.0,1989,0.0,98074,47.6239,-122.065,4320,19500,733.3333333333334,0.19403285959076705,1.625,19.97154457250602,7.879274865183849,27.850819437689868,27690,10.68,2592.696629213483,1.55,180392.2347,11
290,1100000.0,2,4.0,3770,8899,2.0,NO,NONE,Average,10 Very Good,2940,1.0,2006,0.0,98074,47.6476,-122.079,3300,8308,628.3333333333334,0.4236431059669626,2.0,19.401035122948613,5.229460439083003,24.630495562031616,27690,10.68,2592.696629213483,1.55,180392.2347,11
291,1220000.0,2,3.5,4910,9444,1.5,NO,NONE,Average,11 Excellent,3110,1.0,2007,0.0,98074,47.6502,-122.066,4560,11063,892.7272727272727,0.5199068191444304,1.75,20.415882146058824,5.818369767248894,26.234251913307716,27690,10.68,2592.696629213483,1.55,180392.2347,11
292,2050000.0,2,3.0,3830,8480,2.0,NO,FAIR,Very Good,9 Better,2630,1.0,1905,1.0,98122,47.6166,-122.287,3050,7556,766.0,0.4516509433962264,1.5,3.484326324406476,13.635604704603088,17.119931029009564,27810,2.31,12038.961038961039,1.22,89902.9093,14
293,1880000.0,2,3.25,4110,7920,2.0,NO,GOOD,Average,9 Better,3150,1.0,1921,0.0,98122,47.617,-122.282,3890,7800,782.8571428571429,0.5189393939393939,1.625,3.8488281184995765,13.29190267335144,17.140730791851016,27810,2.31,12038.961038961039,1.22,89902.9093,14
294,1600000.0,2,2.5,3100,5374,2.5,NO,NONE,Good,9 Better,3100,0.0,1906,,98122,47.6154,-122.283,2180,5800,688.8888888888889,0.5768515072571642,1.25,3.717686581238089,13.44917555149899,17.16686213273708,27810,2.31,12038.961038961039,1.22,89902.9093,14
295,1170000.0,1,3.0,3790,5001,2.0,NO,NONE,Average,10 Very Good,2810,1.0,1989,0.0,98122,47.6035,-122.285,2500,6286,947.5,0.7578484303139372,3.0,3.370144719666603,14.314704814150236,17.684849533816838,27810,2.31,12038.961038961039,1.22,89902.9093,14
296,1080000.0,2,2.25,2820,5000,1.5,NO,AVERAGE,Good,9 Better,1800,1.0,1926,0.0,98122,47.6097,-122.287,2880,6000,663.5294117647059,0.564,1.125,3.267939232074101,14.04408141001182,17.312020642085923,27810,2.31,12038.961038961039,1.22,89902.9093,14
297,1500000.0,2,3.75,3770,4000,2.5,NO,NONE,Very Good,9 Better,2890,1.0,1916,0.0,98122,47.6157,-122.287,2800,5000,655.6521739130435,0.9425,1.875,3.4472024815660993,13.687137435989474,17.13433991755557,27810,2.31,12038.961038961039,1.22,89902.9093,14
298,1210000.0,2,2.25,3270,6000,2.0,NO,NONE,Very Good,8 Good,2180,1.0,1909,,98122,47.6101,-122.286,2880,6000,769.4117647058823,0.545,1.125,3.349629147590066,13.957035132563727,17.306664280153793,27810,2.31,12038.961038961039,1.22,89902.9093,14
299,1700000.0,1,2.0,2600,6600,2.0,NO,EXCELLENT,Average,10 Very Good,1930,1.0,1970,1.0,98122,47.6055,-122.285,2670,6270,866.6666666666666,0.3939393939393939,2.0,3.369521474361563,14.184709674081395,17.55423114844296,27810,2.31,12038.961038961039,1.22,89902.9093,14
300,1730000.0,2,2.25,3470,8000,1.5,NO,FAIR,Average,9 Better,2360,1.0,1906,,98122,47.6149,-122.287,3010,8000,816.4705882352941,0.43375,1.125,3.416325776643098,13.733393998557467,17.149719775200566,27810,2.31,12038.961038961039,1.22,89902.9093,14
301,1540000.0,2,3.25,2850,4100,2.0,NO,GOOD,Average,10 Very Good,1820,1.0,1908,,98122,47.6147,-122.285,2130,4200,542.8571428571429,0.6951219512195121,1.625,3.550770546532603,13.617547252229844,17.16831779876245,27810,2.31,12038.961038961039,1.22,89902.9093,14
302,1270000.0,2,3.25,3640,3604,2.0,NO,AVERAGE,Very Good,9 Better,1960,1.0,1913,0.0,98122,47.6145,-122.284,1940,4600,693.3333333333334,1.0099889012208656,1.625,3.615094820680659,13.565799521963113,17.18089434264377,27810,2.31,12038.961038961039,1.22,89902.9093,14
303,1380000.0,2,3.25,3450,6360,2.0,NO,NONE,Very Good,9 Better,1860,1.0,1905,0.0,98122,47.6133,-122.287,2310,5000,657.1428571428571,0.5424528301886793,1.625,3.360788536642596,13.827159280759256,17.187947817401852,27810,2.31,12038.961038961039,1.22,89902.9093,14
304,1670000.0,2,3.75,3450,8395,2.0,NO,EXCELLENT,Good,10 Very Good,2640,1.0,1993,,98122,47.6134,-122.282,3180,5183,600.0,0.410958904109589,1.875,3.7240970693798703,13.50520970942001,17.22930677879988,27810,2.31,12038.961038961039,1.22,89902.9093,14
305,1190000.0,1,1.75,2550,6117,2.0,NO,NONE,Average,9 Better,1650,1.0,1951,1.0,98122,47.6109,-122.285,2100,4967,927.2727272727273,0.41687101520353115,1.75,3.440386093133632,13.845468221782621,17.285854314916254,27810,2.31,12038.961038961039,1.22,89902.9093,14
306,1850000.0,2,3.25,2910,1880,2.0,NO,GOOD,Very Good,9 Better,1830,1.0,1914,0.0,98122,47.61600000000001,-122.282,3100,8200,554.2857142857143,1.547872340425532,1.625,3.8103750131552787,13.350292913449701,17.16066792660498,27810,2.31,12038.961038961039,1.22,89902.9093,14
307,1230000.0,2,2.25,3440,5000,2.0,NO,AVERAGE,Very Good,9 Better,3440,0.0,1901,0.0,98122,47.6127,-122.286,2822,5000,809.4117647058823,0.688,1.125,3.414391871037752,13.799493251497035,17.213885122534787,27810,2.31,12038.961038961039,1.22,89902.9093,14
308,1330000.0,1,2.25,2360,5504,2.0,NO,NONE,Good,8 Good,2080,1.0,1913,0.0,98122,47.617,-122.288,2840,5470,726.1538461538462,0.42877906976744184,2.25,3.4328704973627584,13.67739569852633,17.11026619588909,27810,2.31,12038.961038961039,1.22,89902.9093,14
309,1190000.0,1,3.5,3380,3333,3.0,NO,NONE,Average,10 Very Good,2800,1.0,2008,0.0,98122,47.6162,-122.288,2790,5000,751.1111111111111,1.0141014101410142,3.5,3.39808177183008,13.722749356619765,17.120831128449844,27810,2.31,12038.961038961039,1.22,89902.9093,14
310,1390000.0,1,1.25,2400,6653,3.0,NO,AVERAGE,Average,11 Excellent,2400,0.0,1992,,98122,47.6019,-122.29,1910,6653,1066.6666666666667,0.360739516007816,1.25,3.008009769947594,14.722510480559281,17.730520250506874,27810,2.31,12038.961038961039,1.22,89902.9093,14
311,1030000.0,2,3.25,2680,3011,2.0,,NONE,Average,9 Better,1870,1.0,1910,,98122,47.6115,-122.287,3440,5165,510.4761904761905,0.8900697442710063,1.625,3.3086425335177467,13.934605500813412,17.24324803433116,27810,2.31,12038.961038961039,1.22,89902.9093,14
312,1260000.0,1,3.0,2210,3917,2.0,,NONE,Average,10 Very Good,1500,1.0,2008,,98122,47.6166,-122.291,1720,3933,552.5,0.5642073015062548,3.0,3.2095221465762407,13.893893103389248,17.103415249965487,27810,2.31,12038.961038961039,1.22,89902.9093,14
313,2380000.0,2,2.5,3650,9050,2.0,NO,EXCELLENT,Very Good,10 Very Good,3370,1.0,1921,0.0,98119,47.6345,-122.367,2880,5400,811.1111111111111,0.40331491712707185,1.25,4.3341912525973125,18.3941119594593,22.72830321205661,19130,2.44,7840.163934426229,0.63,122344.3842,6
314,1530000.0,2,3.25,3620,5131,2.0,NO,GOOD,Good,11 Excellent,2350,1.0,1927,0.0,98119,47.6499,-122.37,2550,5174,689.5238095238095,0.7055154940557397,1.625,5.865630223811375,18.22414896163116,24.089779185442534,19130,2.44,7840.163934426229,0.63,122344.3842,6
315,1050000.0,2,3.0,2790,3600,2.0,NO,NONE,Average,8 Good,1880,1.0,1905,1.0,98119,47.6362,-122.363,1360,3600,558.0,0.775,1.5,4.301477146524723,18.054572355658816,22.356049502183538,19130,2.44,7840.163934426229,0.63,122344.3842,6
316,1100000.0,2,3.75,2930,3200,1.5,NO,NONE,Very Good,9 Better,2130,1.0,1925,0.0,98119,47.643,-122.359,1900,4320,509.5652173913044,0.915625,1.875,4.7951869487013115,17.57592399754678,22.37111094624809,19130,2.44,7840.163934426229,0.63,122344.3842,6
317,1330000.0,2,2.5,2440,3600,2.5,,NONE,Good,8 Good,2440,0.0,1902,0.0,98119,47.6298,-122.362,2440,5440,542.2222222222222,0.6777777777777778,1.25,3.693314878425228,18.18606421659162,21.879379095016848,19130,2.44,7840.163934426229,0.63,122344.3842,6
318,1390000.0,1,3.0,2490,3600,2.0,NO,GOOD,Good,8 Good,1790,1.0,1911,0.0,98119,47.6313,-122.369,2490,3600,622.5,0.6916666666666667,3.0,4.171369128424003,18.63764611469453,22.809015243118534,19130,2.44,7840.163934426229,0.63,122344.3842,6
319,1010000.0,1,2.5,1920,4480,2.0,NO,FAIR,Average,9 Better,1920,0.0,1949,1.0,98119,47.6472,-122.373,1790,4500,548.5714285714286,0.42857142857142855,2.5,5.733355623926173,18.50123222332857,24.234587847254744,19130,2.44,7840.163934426229,0.63,122344.3842,6
320,1190000.0,1,1.5,2540,2700,2.0,NO,NONE,Good,8 Good,1630,1.0,1922,,98119,47.637,-122.361,2520,5400,1016.0,0.9407407407407408,1.5,4.291336114480477,17.886492388930346,22.177828503410822,19130,2.44,7840.163934426229,0.63,122344.3842,6
321,1140000.0,2,3.25,2960,4296,2.0,NO,NONE,Average,9 Better,2190,1.0,2007,0.0,98119,47.6526,-122.372,2150,6000,563.8095238095239,0.6890130353817505,1.625,6.200218983608761,18.319945068533617,24.520164052142377,19130,2.44,7840.163934426229,0.63,122344.3842,6
322,1240000.0,1,1.5,1670,3852,2.0,NO,GOOD,Good,8 Good,1670,0.0,1928,0.0,98119,47.6411,-122.371,2320,4572,668.0,0.43354101765316716,1.5,5.095099477854623,18.499291340071625,23.594390817926246,19130,2.44,7840.163934426229,0.63,122344.3842,6
323,2400000.0,2,3.25,3410,9088,2.0,NO,GOOD,Average,9 Better,2760,1.0,1912,,98119,47.6285,-122.361,3540,7100,649.5238095238095,0.3752200704225352,1.625,3.535018997349622,18.159365244677275,21.694384242026896,19130,2.44,7840.163934426229,0.63,122344.3842,6
324,1250000.0,1,2.5,2310,3313,2.0,NO,NONE,Average,9 Better,2310,0.0,2006,0.0,98119,47.6318,-122.365,2700,5670,660.0,0.6972532447932388,2.5,4.008505195401638,18.334674234396967,22.343179429798607,19130,2.44,7840.163934426229,0.63,122344.3842,6
325,1320000.0,2,3.0,2120,3600,2.0,NO,GOOD,Good,8 Good,1830,1.0,1908,1.0,98119,47.6344,-122.369,2120,3600,424.0,0.5888888888888889,1.5,4.4234111647412195,18.541333398619713,22.96474456336093,19130,2.44,7840.163934426229,0.63,122344.3842,6
326,1450000.0,2,2.5,3200,3600,3.0,NO,GOOD,Good,9 Better,2600,1.0,1997,0.0,98119,47.632,-122.369,2490,4080,711.1111111111111,0.8888888888888888,1.25,4.2271393624650315,18.615383895229296,22.842523257694328,19130,2.44,7840.163934426229,0.63,122344.3842,6
327,1470000.0,3,4.5,4230,6420,2.0,NO,GOOD,Good,8 Good,2360,1.0,1916,0.0,98119,47.6301,-122.369,3450,4085,564.0,0.6588785046728972,1.5,4.077444470805579,18.67650266431032,22.7539471351159,19130,2.44,7840.163934426229,0.63,122344.3842,6
328,1300000.0,2,1.0,1670,6400,1.5,,NONE,Average,8 Good,1670,0.0,1919,0.0,98119,47.6542,-122.373,1910,2983,556.6666666666666,0.2609375,0.5,6.391518910091376,18.36565585836358,24.75717476845496,19130,2.44,7840.163934426229,0.63,122344.3842,6
329,1240000.0,1,2.5,2660,1973,3.0,NO,GOOD,Average,9 Better,1870,1.0,2007,0.0,98119,47.6264,-122.364,1640,1369,760.0,1.348200709579321,2.5,3.522319725683737,18.446492812087932,21.96881253777167,19130,2.44,7840.163934426229,0.63,122344.3842,6
330,2000000.0,2,3.75,2870,4500,2.0,NO,GOOD,Average,10 Very Good,2510,1.0,2012,0.0,98119,47.6291,-122.363,2870,6354,499.1304347826087,0.6377777777777778,1.875,3.6845728497129016,18.28118540549865,21.96575825521155,19130,2.44,7840.163934426229,0.63,122344.3842,6
331,1130000.0,2,2.5,2520,2600,2.0,NO,NONE,Very Good,8 Good,1670,1.0,1925,0.0,98119,47.6434,-122.358,2290,3600,560.0,0.9692307692307692,1.25,4.801548735891916,17.492784973368977,22.294333709260894,19130,2.44,7840.163934426229,0.63,122344.3842,6
332,1430000.0,2,4.25,3350,3600,2.0,NO,NONE,Average,10 Very Good,2260,1.0,2014,0.0,98119,47.6351,-122.364,1810,3600,536.0,0.9305555555555556,2.125,4.246750803075607,18.15968847893348,22.406439282009085,19130,2.44,7840.163934426229,0.63,122344.3842,6
333,1310000.0,3,3.0,2980,7200,1.5,NO,AVERAGE,Average,8 Good,2980,0.0,1911,0.0,98119,47.6366,-122.362,1720,3600,496.6666666666667,0.41388888888888886,1.0,4.2955255274338375,17.97051728011788,22.266042807551717,19130,2.44,7840.163934426229,0.63,122344.3842,6
